date,close,regime,contracts,shares,capital,delta,gamma,vega,friction,return
2025-06-24,600.1304321289062,Trend,-8,47.29122730145625,835927.2348960134,0.059114034126820314,0.028190685095639382,39.79333487455516,109.37208993270885,-0.00400837191582748
2025-06-25,600.4666748046875,Trend,-9,70.55529503948763,835860.0862654301,0.07839477226609737,0.03143112051876123,36.78504405826771,5.100479564651942,-8.032832019366776e-05
2025-06-26,605.1646118164062,Trend,11,-487.7488040328242,855210.7500962174,0.4434080036662038,0.03397509370188278,28.609724632387046,117.78899508045879,0.023150601576449104
2025-06-27,608.1712646484375,Trend,18,-1242.795916913059,861551.6341093902,0.6904421760628106,0.027736558481454104,18.24096565731025,144.05641813038545,0.007414411023785039
2025-06-30,611.0791015625,Trend,6,-526.3782568370327,846881.7912399159,0.877297094728388,0.016193648565916832,8.082015800982022,144.07964055298288,-0.017027235848306344
2025-07-01,610.8812866210938,Trend,0,-0.0,839803.7729779755,0.9347638803660538,0.011973042923310582,3.9682501128090792,102.54233811154589,-0.008357740519580048
2025-07-02,613.650634765625,Trend,-5,499.3872948394039,832826.0551296411,0.9987745896788078,0.0004977651159834032,0.08290630833900653,98.12643141685238,-0.008308747915708015
2025-07-03,618.4869995117188,Trend,-8,-34.46815136146171,834564.7858555332,-0.043085189201827134,0.03423739534611159,41.0634647219659,109.94476840953959,0.0020877477537868394
2025-07-07,613.8780517578125,Trend,-9,-326.76213055743943,833044.7902393519,-0.3630690339527105,0.03160393765956706,33.80584497216982,54.736883113998644,-0.0018213033211353924
2025-07-08,613.5418090820312,Trend,-11,-479.4760672374874,831861.1773030211,-0.4358873338522613,0.03362450039231006,29.195006731570675,29.79992386785612,-0.0014208274875481264
2025-07-09,617.2210693359375,Trend,-11,-224.9856974129388,832413.0507822965,-0.20453245219358074,0.04405671250427811,29.997814952646557,47.12304545964183,0.0006634201647257587
2025-07-10,618.9617919921875,Range,-12,-82.9397750313419,832653.904724936,-0.06911647919278491,0.05230090404260527,26.84112648668762,26.924655348527487,0.00028934426534177327
2025-07-11,616.7857666015625,Range,-17,-618.097974443166,830596.0518345408,-0.36358704379009765,0.05709340498925662,19.603539960586787,101.52438684827652,-0.0024714384676728374
2025-07-14,617.9628295898438,Range,-20,-676.1882673710727,831664.2229010775,-0.33809413368553637,0.0830917380244264,14.113995119882455,11.800787773092203,0.0012860295497161278
2025-07-15,615.3220825195312,Range,-8,65.33416073090486,833414.067278867,0.08166770091363107,0.033818522615535064,40.69849691486443,160.5577657218192,0.0021040274784041024
2025-07-16,617.3792724609375,Range,0,-0.0,841046.518845995,0.25383402009291567,0.03926975021353921,36.06488573851707,17.89870748318789,0.009158054641491997
2025-07-17,621.1573486328125,Range,3,-171.65417410696747,843654.6593083026,0.5721805803565583,0.03396137025145122,25.48990321347409,34.36553089489403,0.0031010656412753246
2025-07-18,620.7025146484375,Range,16,-1010.6177199759436,852984.1245388573,0.6316360749849648,0.03855544042574392,20.816749718623246,165.04213408008258,0.011058393535340327
2025-07-21,621.87939453125,Range,20,-1558.1066857619935,855323.7015628031,0.7790533428809967,0.031715650440598056,12.798054505374695,104.9663464498964,0.0027428142642287323
2025-07-22,621.9684448242188,Range,20,-1744.7809629598262,854363.2848358417,0.872390481479913,0.02627131776611863,6.924989990378502,34.83165296322633,-0.0011228693010687518
2025-07-23,627.2598266601562,Range,20,-1999.6613533917173,854916.5406777837,0.9998306766958587,0.00010182527605976392,0.013375047595987025,47.96286885641429,0.0006475650952724177
2025-07-24,627.4674682617188,Range,8,-255.39763895731528,834949.2906184957,0.3192470486966441,0.045589408239093986,38.33464603294792,345.77044455856435,-0.023355788675533007
2025-07-25,630.1181030273438,Range,11,-622.5302933395837,837088.8224285571,0.5659366303087126,0.03922698747656302,28.564671006278132,71.4681119147266,0.0025624691632188945
2025-07-28,629.9598388671875,Range,13,-784.921782337867,837801.1185725298,0.6037859864137438,0.04235185789740195,24.700631145629636,31.94546016633454,0.0008509206250133516
2025-07-29,628.2982788085938,Range,12,-571.0286455804842,836765.2767860015,0.4758572046504035,0.054827036166388836,25.78111323548586,40.82418801498549,-0.0012363814795247619
2025-07-30,627.5070190429688,Range,10,-425.8046994563336,835102.4280486362,0.4258046994563336,0.0667225889820979,23.325596301571366,28.1813384383399,-0.0019872343935593006
2025-07-31,625.1531372070312,Range,6,-43.59853946364094,833411.0664289428,0.07266423243940157,0.0926312059620002,22.126116939426932,72.91752043404942,-0.0020253343337122143
2025-08-01,614.9066162109375,Range,-20,-1974.0326559585887,811420.7666518207,-0.9870163279792945,0.0045800489112731236,0.7062052794236157,379.50752051884376,-0.026385898463464952
2025-08-04,624.2529907226562,Range,-7,6.933000892268199,805882.1806827154,0.00990428698895457,0.03329546908220317,41.503620737130085,394.2156182228906,-0.006825787799293437
2025-08-05,621.0880737304688,Range,8,182.8741037862279,819730.8772174858,-0.22859262973278488,0.03538555468982315,36.6529681264785,44.97344132421474,0.017184517621469553
2025-08-06,625.8455200195312,Range,9,-104.07194184766465,820732.4855542084,0.1156354909418496,0.03856793141323479,34.79915965451438,54.61621778956155,0.0012218745987981894
2025-08-07,625.3212280273438,Range,10,-73.66460503829275,820579.1973913995,0.07366460503829275,0.04409849030401813,31.295849629358475,6.353114817205676,-0.00018676994697652827
2025-08-08,630.1972045898438,Range,-15,768.1738695493707,801011.0463610265,0.5121159130329138,0.03879307305169652,21.565421812955567,176.89190339933836,-0.023846754941606707
2025-08-11,628.9510498046875,Range,-17,818.1135497251369,801267.8554786834,0.4812432645441982,0.049510611164342716,18.152199626700494,10.545074924979572,0.00032060621239060616
2025-08-12,635.6468505859375,Range,20,-1945.4908250379767,838392.5025822327,0.9727454125189883,0.007082038565801766,1.3961028854879776,562.9856400828993,0.04633238042648147
2025-08-13,637.8228149414062,Range,-7,-54.10061913872799,804934.7252264137,-0.07728659876961141,0.030898347750505775,42.20996943280055,386.99685968197616,-0.03990705696051633
2025-08-14,637.882080078125,Range,8,70.69149086838,819776.9791461852,-0.088364363585475,0.033332675510186684,39.02577386848098,36.8003609732303,0.018439077672536275
2025-08-15,636.388671875,Range,9,193.57688084798232,820054.5477518252,-0.2150854231644248,0.035660042531721683,34.454260575552865,24.267205639877687,0.0003385903882406893
2025-08-18,636.2501220703125,Range,10,261.26451263746236,820097.0466206194,-0.26126451263746236,0.03918981901668409,30.249065173875923,13.653056816390645,5.182444132612041e-05
2025-08-19,632.7984008789062,Range,16,919.419027368113,825152.9944889055,-0.5746368921050706,0.03421332869481779,20.047005277023164,129.74768729602116,0.0061650604512237805
2025-08-20,631.116943359375,Range,20,1563.0569903961984,828015.1950305306,-0.7815284951980992,0.02690551648452205,10.519389977999374,125.24136687255358,0.0034686907285574886
2025-08-21,628.5851440429688,Range,20,1961.6673999526452,827878.0951993436,-0.9808336999763225,0.005378937046606143,1.0168191277439929,75.16817451241974,-0.00016557646769010947
2025-08-22,638.2381591796875,Range,7,31.157276982466662,831787.871861665,-0.04451039568923809,0.027773479685668283,42.37064865207557,397.52718309294755,0.004722647796811197
2025-08-25,635.4292602539062,Range,8,176.99781683464354,832506.9462156735,-0.22124727104330444,0.028850697240080596,37.60219531663229,28.799215531205526,0.0008644924725809133
2025-08-26,638.0897827148438,Range,9,71.35646904231767,832950.1776778608,-0.0792849656025752,0.03238857892893979,35.680041193000775,21.10888643255045,0.0005324057225013501
2025-08-27,639.5436401367188,Range,10,-6.871495716532561,832906.6965905341,0.006871495716532561,0.03645377753220452,32.14355223162035,15.794888984465494,-5.22013062629334e-05
2025-08-28,641.80859375,Range,12,-221.85170430081067,833446.9999230469,0.18487642025067558,0.0407835387771048,27.18341231120706,42.792358806150915,0.0006486961081288989
2025-08-29,637.98095703125,Range,10,176.18340206218127,831296.3439197484,-0.17618340206218125,0.049792767719817874,22.119175891967952,77.33501569715153,-0.002580435232830691
2025-09-02,633.2533569335938,Range,20,1646.0167519484698,837829.5609659788,-0.823008375974235,0.03290824387483499,6.397229375824904,285.5597622250511,0.007859071068958112
2025-09-03,636.6853637695312,Range,8,-141.05499197342843,836626.4509879886,0.17631873996678554,0.03348489852955917,41.29555389863159,365.1933356225436,-0.0014359841595981138
2025-09-04,642.0064086914062,Range,-10,526.2962938607739,817410.456439188,0.5262962938607738,0.02825632392571225,30.574405556088177,145.94366017008795,-0.022968428174973576
2025-09-05,640.14697265625,Range,10,-447.3393951543484,836052.6620803318,0.44733939515434834,0.034157191547383475,30.15882299117847,203.31941083410766,0.022806419338398554
2025-09-08,641.7196044921875,Range,-14,830.6555969520094,813147.1522919326,0.5933254263942924,0.03225719277257333,22.86014158383418,265.87428745622105,-0.027397209323398286
2025-09-09,643.2031860351562,Range,-20,1517.735536703431,808254.4802523212,0.7588677683517155,0.027220232819255452,14.08531090769368,137.66817832829872,-0.006016957725082039
2025-09-10,645.0625610351562,Range,-20,1832.964985670759,808874.2610314188,0.9164824928353794,0.014848979556207299,5.1280481022693065,61.002814699369694,0.000766813911014852
2025-09-11,650.423095703125,Range,-20,1999.6930637754406,808581.9770147295,0.9998465318877203,7.422011229439529e-05,0.012643446584254512,32.53313781044382,-0.00036134666507570135
2025-09-12,650.2055053710938,Range,7,-56.50021833918495,844940.9101996575,0.08071459762740707,0.036211590478525395,43.01101271014827,422.41013297216335,0.04496629187700241
2025-09-15,653.6671752929688,Range,-9,300.25451387321584,830462.4969903752,0.33361612652579536,0.035142961805564116,36.66763109326766,82.85050373400915,-0.017135415074009286
2025-09-16,652.7671508789062,Range,-9,256.21315814950896,831092.4272422268,0.2846812868327877,0.03976826105997353,34.32160998389899,8.624625088982565,0.0007585294388783304
2025-09-17,651.9561157226562,Range,10,-231.7988741428292,844900.2596393416,0.23179887414282918,0.045414455878149,31.375861287056065,107.37601052639633,0.016614075576326215
2025-09-18,655.00244140625,Range,-15,830.5603768481183,826213.7035056464,0.5537069178987455,0.04201490106523666,21.333262794842746,224.92508727082478,-0.022116878200122536
2025-09-19,658.2465209960938,Range,-20,1722.8913682900654,821841.7475100985,0.8614456841450326,0.023050900516187318,7.810969026954416,180.1871275492889,-0.005291555897702471
2025-09-22,661.3607177734375,Range,-20,1992.6633433578597,821858.2392289573,0.9963316716789299,0.001469196327855799,0.24416592115273275,53.52497611979829,2.0066781602157135e-05
2025-09-23,657.7605590820312,Range,7,81.10423769049638,842484.5482445776,-0.1158631967007091,0.04266124783315756,43.27282208526546,395.3722782356842,0.025097161567633863
2025-09-24,655.6677856445312,Range,7,229.65896347635527,842190.5003840881,-0.32808423353765037,0.043370786868422516,36.899434128389196,29.220764430913395,-0.00034902463327324273
2025-09-25,652.6429443359375,Range,13,784.7954898356222,847290.4828739365,-0.603688838335094,0.03532219179339115,25.593820424008378,113.28027721159663,0.006055616262024444
2025-09-26,656.3819580078125,Range,8,264.9443806467786,844137.452669203,-0.33118047580847326,0.050248592537453826,30.106585768762493,105.21488091262138,-0.003721309596254052
2025-09-29,658.2266845703125,Range,5,87.58712295270166,842094.500176014,-0.17517424590540331,0.062060487263241496,27.958078501342868,36.409595451020735,-0.002420165681227715
2025-09-30,660.7061157226562,Range,3,-47.043248336742955,840898.3399039543,0.15681082778914318,0.08058788615137777,23.026923089091948,27.39512021726783,-0.001420458478008979
2025-10-01,662.9574584960938,Range,7,-480.85394120087165,842026.5981407866,0.6869342017155309,0.07831343229527647,10.016252357431558,87.56754952875478,0.0013417296518400956
2025-10-02,663.7210693359375,Range,4,15.986288514478897,841602.1533526075,-0.03996572128619724,0.04991049837852,44.07569285196131,105.24693738691036,-0.0005040752740071985
2025-10-03,663.7112426757812,Range,3,18.709448913744094,840708.0931035505,-0.06236482971248031,0.05757992735365867,40.731953964610014,1.0401695215489757,-0.0010623312279982589
2025-10-06,666.0914916992188,Range,3,-66.27394471952377,840592.8416842037,0.22091314906507925,0.062728104061802,35.986727983781684,16.982014630453584,-0.0001370885094269525
2025-10-07,663.6219482421875,Range,3,36.37339970341799,840614.0597766832,-0.12124466567805997,0.06853800679816556,32.96912131467308,20.43570920635183,2.524181913932111e-05
2025-10-08,667.5791625976562,Range,5,-216.76452712335893,841692.7100352716,0.43352905424671784,0.06551585430100003,24.65548680500514,51.55414650181325,0.0012831694236412616
2025-10-09,665.6452026367188,Range,3,-49.18104582766446,840755.3059711978,0.16393681942554822,0.0900463801913481,23.156301440587207,34.10060658201064,-0.0011137129416679548
2025-10-10,647.6542358398438,Trend,20,1996.704949134624,874616.3699606312,-0.998352474567312,0.0005222774182006598,0.11495316969762137,423.8690720587413,0.04027457662050549
2025-10-13,657.5919189453125,Trend,7,48.432954930316924,868564.2471945008,-0.06918993561473846,0.024870405250527864,43.559037506510755,415.5226639184908,-0.006919745586745574
2025-10-14,656.78857421875,Trend,8,101.36701298318758,869039.5566127849,-0.12670876622898447,0.026886057295745044,39.919781958160634,11.499301567448567,0.0005472357627192004
2025-10-15,659.7044067382812,Trend,9,-22.9517555710554,869502.4761361057,0.025501950634506,0.029523843386301166,37.052906180056006,25.573923113655827,0.000532679461824781
2025-10-16,655.2117309570312,Trend,11,294.85813965805744,871270.6102829563,-0.2680528542345977,0.030764931151082933,31.05584072234267,64.3398141507152,0.002033500990943349
2025-10-17,658.9308471679688,Trend,12,56.2674405934958,871155.1108790642,-0.046889533827913166,0.03725521546612115,28.632512440975102,47.93419356609146,-0.000132564329071716
2025-10-20,665.7840576171875,Trend,18,-898.4714552487977,876834.7272226467,0.4991508084715543,0.035047742313242244,18.86517445627505,195.4208566993418,0.00651963843482628
2025-10-21,665.7741088867188,Trend,20,-1298.4548939004164,875213.6347489052,0.6492274469502082,0.04049025309818454,10.826178879107369,81.167950311986,-0.0018488004904598787
2025-10-22,662.3128051757812,Trend,8,-126.97637710564251,876098.4328393915,0.15872047138205314,0.02332677859628248,43.16320984458935,266.97925100789735,0.0010109509899718372
2025-10-23,666.2402954101562,Trend,9,-316.92054137613763,877002.4418416413,0.3521339348623751,0.02290070159582562,36.950401668023346,39.1948757754751,0.001031857800863678
2025-10-24,671.6851806640625,Trend,13,-795.4594066724106,882929.2610848953,0.6118918512864697,0.018911760831087577,26.008544218018496,101.98270344352485,0.0067580418941686204
2025-10-27,679.6094970703125,Trend,20,-1740.0251652061052,898073.8022426758,0.8700125826030525,0.009355996213938173,10.855643397956337,205.71988696133994,0.017152609869528712
2025-10-28,681.4144897460938,Trend,20,-1882.2108698049583,897266.9913759807,0.9411054349024792,0.005694620639788944,4.9813548509044,29.066219804524895,-0.0008983792475411034
2025-10-29,681.7418823242188,Trend,20,-1960.8276963694045,896642.993382257,0.9804138481847022,0.0027261543351928858,1.5894164580731651,16.078914997320663,-0.0006954429391934358
2025-10-30,674.2440185546875,Trend,20,-1923.2385168592573,896176.0780796369,0.9616192584296286,0.006651604165751342,1.9855673801395277,7.603283834128557,-0.0005207371340278932
2025-10-31,676.4556274414062,Trend,7,-76.29615741653566,873088.6872928097,0.10899451059505094,0.021147484739079975,44.55747661459324,411.25819686086857,-0.02576211455710775
2025-11-03,677.7251586914062,Trend,8,-134.4442558808876,873734.776569727,0.1680553198511095,0.022502285601318874,40.790628109423835,13.088697986135525,0.0007400041786369549
2025-11-04,669.6917114257812,Trend,9,195.04078730191503,875739.4812543753,-0.2167119858910167,0.023528209700499316,36.236277219103414,67.4207119339028,0.002294408713498619
2025-11-05,672.012451171875,Trend,10,127.2533860783207,875788.4500555868,-0.1272533860783207,0.02693771895014069,33.34619413075575,14.73341107068361,5.5917087512513675e-05
2025-11-06,664.8021850585938,Trend,15,821.4016517374589,882612.0100351211,-0.547601101158306,0.02344701796368491,21.81996336933058,144.36441426159263,0.007791333602425565
2025-11-07,665.4567260742188,Range,20,1236.5160004656168,886293.8629927246,-0.6182580002328084,0.02599838209859049,16.1327579046563,88.04171954573118,0.0041715418731465
2025-11-10,675.8407592773438,Range,20,-253.77303142933405,885863.9786196466,0.12688651571466703,0.06351406663258839,16.76932910102655,302.1594212575743,-0.0004850359356279865
2025-11-11,677.3878784179688,Range,7,-124.06057417717345,884080.6051553333,0.17722939168167634,0.025555736849145784,43.9240441798422,56.46964747258438,-0.0020131459313790234
2025-11-12,677.7647705078125,Range,-8,163.51714962784243,866058.5919298165,0.20439643703480304,0.027435463047155533,40.3453362169223,74.04452597568415,-0.02038503403470804
2025-11-13,666.5180053710938,Range,10,409.46205081583395,886516.1185381734,-0.409462050815834,0.024181455341681646,32.40719810378838,70.46394879471532,0.0236214117601119
2025-11-14,666.4088745117188,Range,-12,-569.4863391470299,858645.0464402636,-0.47457194928919155,0.026070532689798726,27.37922890565035,219.58507053562758,-0.03143887800243039
2025-11-17,660.2002563476562,Range,20,1605.4337846317273,907085.5093985719,-0.8027168923158636,0.01578648194892841,12.516018692569409,475.2791122682695,0.056415003101841554
2025-11-18,654.6561889648438,Range,17,1659.0180309961756,901554.4913149714,-0.9758929594095151,0.0035821289166901174,1.8286413367832164,15.971149908119276,-0.006097570765150717
2025-11-19,657.185302734375,Range,20,1989.276357683536,906790.5414634999,-0.994638178841768,0.0013205757368249563,0.3422293057974035,69.89240514535584,0.005807802189406797
2025-11-20,647.1683349609375,Range,8,-117.21302466624759,862260.1020442998,0.1465162808328095,0.022527772911216833,42.3029131444254,444.40986172054147,-0.04910774581672506
2025-11-21,653.6148681640625,Range,9,-391.7147200069399,863901.2533505396,0.43523857778548874,0.020305508646019894,34.08923140617692,55.19559879880894,0.0019033135156651948
2025-11-24,663.2351684570312,Range,18,-1381.7429091714941,883411.0115357452,0.767634949539719,0.012111792326054641,18.265841715899533,213.72317530349778,0.022583319690230086
2025-11-25,669.4734497070312,Range,20,-1850.0434521676268,888235.3946015388,0.9250217260838134,0.005693425958543552,6.894488865388959,98.6206217087325,0.005461085500175766
2025-11-26,674.09521484375,Range,20,-1965.660498468598,887953.5075055024,0.9828302492342991,0.0018388722385403898,1.7152435759078308,23.38106929975589,-0.0003173562973841637
2025-11-28,677.7747192382812,Range,20,-1997.503954758382,887704.119724385,0.9987519773791909,0.00020757234270844045,0.13170433488178387,6.474806893915438,-0.00028085680050760065
2025-12-01,674.6802978515625,Range,20,-1999.9559352183503,887458.6201776868,0.9999779676091751,6.829686166239821e-06,0.0020872224516584803,0.496290872117298,-0.0002765556014028281
2025-12-02,675.9300537109375,Range,7,-59.88463934176704,835592.3892930861,0.08554948477395291,0.020854840006920908,44.68426182291478,430.39249647386765,-0.058443548471269535
2025-12-03,678.2706298828125,Range,8,-151.22526109184392,836337.4255943574,0.1890315763648049,0.021887451625726133,40.57573522097491,19.886565258045184,0.000891626480587826
2025-12-04,678.7665405273438,Range,9,-208.7582432337749,836196.1352864839,0.2319536035930832,0.02470950408302533,36.51966553013021,12.866066590441621,-0.00016893935814610295
2025-12-05,680.0557861328125,Range,10,-319.9531724531575,836258.4728769218,0.3199531724531575,0.0265064391802025,31.3944892035049,23.75316217993749,7.454900567860356e-05
2025-12-08,678.0127563476562,Range,11,-262.19013045399026,835515.131235799,0.23835466404908207,0.0332113381606698,28.185774263882994,12.606440944568444,-0.0008888898172421111
2025-12-09,677.4276123046875,Range,14,-321.93998882523897,836044.4194934552,0.22995713487517072,0.04080069638795408,23.069192437248123,14.238679549272065,0.0006334873395690277
2025-12-10,681.92041015625,Range,20,-1492.1955234258278,839150.9817660284,0.7460977617129139,0.03341033399271393,8.938859161958353,243.63557044303494,0.003715786147409972
2025-12-11,683.5072631835938,Range,7,14.779409710321184,830014.6070501141,-0.021113442443315977,0.0241438895336727,45.43074532273435,341.07202377205306,-0.010887641097298673
2025-12-12,676.1581420898438,Range,8,304.87290115348634,832065.065088728,-0.38109112644185794,0.022266605256274295,36.779903011004876,60.13347955375381,0.002470387895824322
2025-12-15,675.1365356445312,Range,-11,-571.3347359520426,805954.3065557475,-0.519395214501857,0.02419990764127148,29.584053884073594,199.45578129863028,-0.03138066916701532
2025-12-16,673.2918701171875,Range,8,529.2642601242758,831534.379049892,-0.6615803251553447,0.021900877052531745,21.40166292058684,245.0224035703703,0.03173886197526632
2025-12-17,665.8832397460938,Range,20,1867.4243970471102,854717.5663716497,-0.9337121985235552,0.0073681576891210685,5.367980320147794,287.84783847431373,0.027880010623549722
2025-12-18,670.9114990234375,Range,-20,-1815.8968926944794,796995.6117088959,-0.9079484463472398,0.011908943888196,5.768978909061101,792.2955903433967,-0.06753336649881736
2025-12-19,676.9923095703125,Range,-20,-1626.1702080621756,797414.6283858011,-0.8130851040310878,0.028204349112229972,7.121529803221669,38.533051924902516,0.0005257452748161917
2025-12-22,681.2098388671875,Range,7,-89.20785553762043,814752.7039394688,0.12743979362517205,0.028708674646737833,44.714915765616844,340.95548579867193,0.021742861162159732
2025-12-23,684.3233032226562,Range,8,-259.7899397504248,815220.2799420567,0.324737424688031,0.029542600312533963,38.58653006050506,35.97826102606463,0.0005738870215798997
2025-12-24,686.7305297851562,Range,10,-535.7468749294513,816131.8974727411,0.5357468749294514,0.02997336621044302,29.523815609942304,58.67287102310618,0.0011182468752484187
2025-12-26,686.660888671875,Trend,13,-774.2280489075679,817865.8563695505,0.595560037621206,0.032458499689729796,24.380701181460818,51.590329680760966,0.0021246062090929385
2025-12-29,684.2138671875,Trend,12,-562.4229620122395,816235.6038989743,0.46868580167686624,0.04430811378819208,24.483144429908464,44.10458173413131,-0.0019933005613081978
2025-12-30,683.3782958984375,Trend,9,-416.3312344240088,813311.2406687463,0.46259026047112095,0.055635716723789565,20.081284418272748,31.456273145257004,-0.0035827440217738316
2025-12-31,678.3152465820312,Trend,5,140.83846513940313,812112.3994394706,-0.28167693027880625,0.08710543149291064,15.973107188212396,114.69593015798351,-0.0014740251570726226
2026-01-02,679.55859375,Trend,7,-24.7091175621938,816772.7049298515,0.03529873937456257,0.035038828202878555,45.13988448002659,43.5546822666715,0.005738498135969161
2026-01-05,684.0845947265625,Trend,-8,279.3569665652523,802650.6999597927,0.3491962082065654,0.03315629786835148,38.01056397030324,75.1932462891924,-0.017290006001451363
2026-01-06,688.1529541015625,Trend,-12,740.0159590942233,798150.1344345175,0.6166799659118527,0.026748839919123586,26.444903277054877,99.03655563330759,-0.00560712838785371
2026-01-07,685.9347534179688,Range,-12,626.4683912768666,798782.4236779041,0.5220569927307221,0.033797057031728486,26.80262944573239,23.365866879602596,0.0007921933682746296
2026-01-08,685.8651123046875,Range,-14,806.974196091377,798135.1395465453,0.5764101400652692,0.036772227406884406,21.675162573652976,38.6046914032721,-0.0008103384753740395
2026-01-09,690.4010009765625,Range,-20,1790.9852361683902,791098.9820416739,0.8954926180841951,0.016118114113930833,6.569945872901095,209.71428743168113,-0.008815747053649403
2026-01-12,691.4852294921875,Range,-20,1979.0116223481991,791630.6212161984,0.9895058111740995,0.0032957684182540726,0.6574926010804459,39.00524063943955,0.0006720261137898031
2026-01-13,690.1026000976562,Range,-7,49.30658301602633,804926.9001979775,0.07043797573718047,0.03277595437908897,45.706264296070444,423.07339365738716,0.016796064509672082
2026-01-14,686.7105712890625,Range,-7,-132.563943190146,805570.9667127039,-0.18937706170020857,0.03762952410544711,41.076250253784565,37.4677238855049,0.0008001552868563966
2026-01-15,688.5806884765625,Range,8,50.039396901861146,817248.5716198464,-0.06254924612732643,0.042250332489498485,38.57557389049692,47.90337127514721,0.0144960598006596
2026-01-16,688.0037231445312,Range,-9,-124.43939228833129,805051.3958532728,-0.13826599143147922,0.04714962819953892,34.059916865789184,46.36226411240504,-0.014924682881241269
2026-01-20,673.9981689453125,Range,20,1835.6395737788994,844296.1584597632,-0.9178197868894498,0.009943793796610128,6.4769943577198665,437.8934705660155,0.048748145532863774
2026-01-21,681.77685546875,Range,20,1400.9925305903498,844934.1159184007,-0.700496265295175,0.030632973845355755,14.145855306004723,88.89968830316379,0.0007556086241129467
2026-01-22,685.3379516601562,Range,15,912.0285116179508,840039.368271401,-0.6080190077453005,0.05256638728869127,11.939652693273741,103.08739434212808,-0.005793052446082525
2026-01-23,685.5865478515625,Range,7,-64.4428112938316,839189.6761639967,0.092061158991188,0.029005174239447068,45.28113871987299,222.5180990292055,-0.0010114908175705706
2026-01-26,689.068115234375,Range,-8,241.14898690198726,822541.9119415896,0.30143623362748406,0.029036232637470006,39.35337135806325,77.8203019428247,-0.01983790398674279
2026-01-27,691.8134765625,Range,-10,481.8944204108549,820716.5427407044,0.48189442041085484,0.027661789752639446,31.549283039718222,51.96613869241235,-0.0022191807789787577
2026-01-28,691.7438354492188,Range,-12,620.938321104201,819485.6098433505,0.5174486009201675,0.029785163641370058,27.171373108882566,30.697211498152136,-0.001499827081885452
2026-01-29,690.3711547851562,Range,-13,627.1902792924727,819779.3679924952,0.48245406099420984,0.03597487718703323,24.373389325854127,2.065693202536058,0.00035846651315929456
2026-01-30,688.3121337890625,Range,-15,563.6745908162837,819811.2352751676,0.3757830605441892,0.04807826752438158,21.696922381666216,14.291204601792975,3.887299914673292e-05
2026-02-02,691.73388671875,Range,-20,1651.1641221261239,816775.3750135064,0.825582061063062,0.031181272207952946,6.9120788689464625,228.94581914809416,-0.0037031210735264386
2026-02-03,685.885009765625,Range,7,-74.98002136757447,829140.7811436878,0.1071143162393921,0.028226937613452952,45.19317942962622,382.5110560246421,0.015139298402546686
2026-02-04,682.5626831054688,Range,-7,-68.93493775463311,814290.4271423984,-0.09847848250661873,0.030967460635132713,41.696837605419724,14.220097421928548,-0.0179105338188833
2026-02-05,674.0379638671875,Range,12,715.3197156253315,837604.9574896811,-0.5960997630211096,0.023129298572432015,26.73598522232419,180.95126469228617,0.028631713661550373
2026-02-06,686.96923828125,Range,9,-141.71308065182635,840478.3945563389,0.15745897850202928,0.03004477776953146,33.85388774871773,179.4760658250601,0.0034305397084439804
2026-02-09,690.2816162109375,Range,1,-38.64624899787861,831498.8675015586,0.3864624899787861,0.030757959779310996,26.449172891679883,28.665446248499666,-0.010683828534962303
2026-02-10,688.4613037109375,Range,14,-446.99089756403544,841511.3107843865,0.3192792125457396,0.03993307679219144,22.482153892767652,93.57566401876092,0.012041439470522386
2026-02-11,688.3021850585938,Range,20,-813.7917249813213,842183.0143811862,0.4068958624906607,0.05335887853510672,14.996451124263432,78.908607461043,0.0007982110141497856
2026-02-12,677.668701171875,Range,7,37.78455606472767,849126.5468623135,-0.053977937235325235,0.021823824147234768,44.95530063042945,208.64154663124435,0.008244683593184643
2026-02-13,678.1461181640625,Range,8,34.771635647759915,849676.5531601384,-0.04346454455969989,0.023692786757529533,41.68345211718469,1.8239791171518251,0.0006477318367412721
2026-02-17,679.2402954101562,Range,8,-0.851071439098261,848737.2178166703,0.0010638392988728262,0.026002734948917885,38.16962153152517,7.258913425496105,-0.0011055210832575657
2026-02-18,682.662109375,Range,10,-187.13060320492602,850269.578091815,0.18713060320492603,0.027852743129454894,33.3639019671224,40.196386176425385,0.0018054590313436591
2026-02-19,680.8616943359375,Range,-11,110.81068826371371,830056.4505317844,0.10073698933064884,0.03838989639258325,29.400140190664274,76.49865272331101,-0.02377261057062996
2026-02-20,685.7855834960938,Range,-18,978.7720840266334,824746.1219938769,0.5437622689036852,0.03689310730286458,18.4659988806363,183.74214942935018,-0.006397551075599028
2026-02-23,678.7827758789062,Range,18,257.4675863665095,841174.9911892732,-0.14303754798139418,0.0661804356407556,16.783637633307887,162.48822061906137,0.019919910815316744
2026-02-24,683.7164916992188,Range,7,8.144113005764957,842741.9144433457,-0.011634447151092797,0.024643036951298138,45.455736311468456,80.21830193677218,0.001862779172568052
2026-02-25,689.4859008789062,Range,8,-219.85021326707758,844043.5027898354,0.27481276658384696,0.024364479994690956,39.900329357335686,48.32398274214391,0.0015444685071221986
2026-02-26,685.6561889648438,Range,8,-64.11725539167037,843491.9502921787,0.08014656923958796,0.02827721966203007,38.33564618250571,32.033779917922274,-0.0006534645380643633
