date,close,regime,contracts,shares,capital,delta,gamma,vega,friction,kelly,edge,band,return
2024-03-18,499.3885498046875,Range,-20,1143.1430959268525,76339.38305836802,0.5715715479634262,0.09994353350073361,25.943268986869175,0.0,-0.07858809220960605,-0.19647023052401513,17.081416689624806,0.01124623793686963
2024-03-19,502.16363525390625,Range,-20,1851.7221272985598,76756.86368123924,0.9258610636492799,0.03950832451024619,5.124124510476859,0.0,-0.08291338225261154,-0.20728345563152883,9.234040265869336,0.005468745045424495
2024-03-20,506.8083190917969,Range,-20,371.08862515891497,82287.60519347954,0.18554431257945753,0.07108226441492801,65.56514702980402,0.0,-0.12369628763549906,-0.3092407190887476,13.74867821583916,0.07205533481942039
2024-03-21,508.4832458496094,Range,-20,634.2901395192224,83353.83317270133,0.3171450697596112,0.0724183048616988,57.58955441883725,0.0,-0.03143653938498149,-0.07859134846245372,13.95024298287891,0.012957333935224025
2024-03-22,507.5191955566406,Range,0,0.0,100114.98876066433,0.3115705632825312,0.09727236168685256,52.63346667261331,0.0,0.25,0.9333814765895045,0.0,0.20108440068059563
2024-03-25,506.1170654296875,Range,0,0.0,100114.98876066433,0.17671296730381747,0.11389378495548255,49.623947697943414,0.0,0.25,0.8632059737178013,0.0,0.0
2024-03-26,505.1822509765625,Range,0,0.0,100114.98876066433,0.06638512370455668,0.13608115764421488,43.8270083640068,0.0,0.25,0.8354824888061296,0.0,0.0
2024-03-27,509.4276428222656,Range,1,-65.02688669015409,100669.89096874332,0.6502688669015408,0.1035541002084558,23.38604068620665,0.0,0.23139313434266714,0.5784828358566678,2.405515950014109,0.005542648657790306
2024-03-28,509.330322265625,Range,4,-318.4100967103442,102025.82119949206,0.7960252417758604,0.10160202333487968,11.424372572486918,0.0,0.25,0.6828493383312105,5.983984212186118,0.013469074195875841
2024-04-01,508.4441833496094,Range,4,28.539465483140873,103388.97666637535,-0.07134866370785214,0.08544281674898842,67.34278387492823,0.0,0.20391690984102967,0.5097922746025741,5.32709177222991,0.01336088698779414
2024-04-02,505.21148681640625,Range,4,150.29114396873652,103359.39239039105,-0.37572785992184127,0.08345522924778316,55.16874990752954,0.0,0.18871607156600667,0.4717901789150166,5.221592165568469,-0.0002861453603488773
2024-04-03,505.7664489746094,Range,4,150.29114396873652,103159.38719270086,-0.36821018080784174,0.0919986691992546,50.6767556384824,0.0,0.25,0.645344414574684,5.575882639110492,-0.0019350461826900256
2024-04-04,499.5930480957031,Range,6,502.4603225849859,105804.84053487083,-0.8374338709749765,0.042478925100631296,18.941191453039774,0.0,0.07679842209403565,0.1919960552350891,4.328999230331069,0.02564432975186537
2024-04-05,504.8121643066406,Range,7,381.40746942418957,106720.66663207054,-0.544867813463128,0.09298086448377496,33.25040912220424,0.0,0.25,0.6566812061384626,8.143576393739249,0.008655805278567241
